chembl_id,assay_type,molregno_num,confidence_score
CHEMBL876234,F,52,1
CHEMBL656772,F,34,1
CHEMBL656773,F,34,1
CHEMBL876953,F,42,1
CHEMBL657509,F,39,1
CHEMBL655393,F,72,1
CHEMBL657463,F,39,1
CHEMBL657464,F,39,1
CHEMBL877292,F,35,1
CHEMBL653908,F,36,1
CHEMBL653916,F,50,1
CHEMBL658433,F,189,1
CHEMBL655169,T,37,1
CHEMBL652102,F,33,1
CHEMBL882968,F,33,1
CHEMBL650476,F,37,1
CHEMBL655725,F,50,1
CHEMBL655727,F,50,1
CHEMBL655729,F,48,1
CHEMBL656377,F,49,1
CHEMBL657722,F,53,1
CHEMBL657725,F,33,1
CHEMBL661070,F,45,1
CHEMBL657798,F,41,1
CHEMBL657801,F,87,1
CHEMBL656983,F,47,1
CHEMBL658252,F,38,1
CHEMBL657880,F,48,1
CHEMBL657881,F,47,1
CHEMBL657882,F,48,1
CHEMBL657884,F,45,1
CHEMBL657887,F,48,1
CHEMBL657889,F,40,1
CHEMBL658730,F,46,1
CHEMBL658731,F,47,1
CHEMBL659869,F,41,1
CHEMBL655418,F,38,1
CHEMBL654756,F,33,1
CHEMBL662556,F,117,1
CHEMBL659517,F,42,1
CHEMBL659518,F,39,1
CHEMBL659530,F,44,1
CHEMBL660077,F,35,1
CHEMBL661400,F,79,1
CHEMBL658920,F,33,1
CHEMBL657663,F,79,1
CHEMBL657664,F,79,1
CHEMBL659876,F,34,1
CHEMBL659889,F,43,1
CHEMBL875685,F,53,1
CHEMBL659731,F,48,1
CHEMBL659732,F,48,1
CHEMBL655495,F,48,1
CHEMBL655497,F,46,1
CHEMBL656966,F,55,1
CHEMBL660212,F,33,1
CHEMBL659489,F,33,1
CHEMBL653694,F,80,1
CHEMBL656901,F,36,1
CHEMBL658795,F,47,1
CHEMBL658797,F,48,1
CHEMBL657181,F,78,1
CHEMBL657183,F,79,1
CHEMBL663441,F,42,1
CHEMBL658717,F,34,1
CHEMBL657255,F,61,1
CHEMBL656667,F,59,1
CHEMBL656328,F,43,1
CHEMBL656330,F,34,1
CHEMBL659029,F,44,1
CHEMBL659032,F,34,1
CHEMBL874857,F,53,1
CHEMBL661773,F,68,1
CHEMBL661774,F,54,1
CHEMBL662294,F,137,1
CHEMBL661956,F,55,1
CHEMBL661957,F,55,1
CHEMBL662758,F,67,1
CHEMBL662760,F,65,1
CHEMBL662764,F,63,1
CHEMBL874537,F,48,1
CHEMBL858497,F,53,1
CHEMBL664906,F,35,1
CHEMBL666562,F,55,1
CHEMBL665061,F,72,1
CHEMBL661536,F,58,1
CHEMBL663384,F,34,1
CHEMBL875407,F,42,1
CHEMBL664097,F,39,1
CHEMBL666216,F,103,1
CHEMBL661528,F,50,1
CHEMBL663229,F,40,1
CHEMBL660535,F,39,1
CHEMBL663157,F,38,1
CHEMBL662282,F,52,1
CHEMBL665640,F,49,1
CHEMBL668524,F,50,1
CHEMBL668602,F,33,1
CHEMBL668893,F,38,1
CHEMBL668895,F,38,1
CHEMBL669235,F,37,1
CHEMBL668056,F,53,1
CHEMBL669356,F,52,1
CHEMBL668573,F,33,1
CHEMBL667583,F,52,1
CHEMBL669747,F,60,1
CHEMBL667664,F,33,1
CHEMBL663906,F,35,1
CHEMBL663908,F,41,1
CHEMBL663915,F,42,1
CHEMBL664656,F,37,1
CHEMBL664665,F,41,1
CHEMBL880681,F,48,1
CHEMBL667348,F,47,1
CHEMBL666810,F,45,1
CHEMBL666811,F,45,1
CHEMBL666837,F,52,1
CHEMBL660991,F,37,1
CHEMBL662234,F,37,1
CHEMBL662236,F,40,1
CHEMBL667142,F,36,1
CHEMBL667143,F,36,1
CHEMBL670853,F,45,1
CHEMBL670854,F,45,1
CHEMBL668219,F,35,1
CHEMBL672598,F,37,1
CHEMBL673183,F,34,1
CHEMBL673187,F,39,1
CHEMBL669934,F,38,1
CHEMBL667395,F,52,1
CHEMBL671861,F,44,1
CHEMBL671862,F,44,1
CHEMBL667517,F,50,1
CHEMBL667520,F,41,1
CHEMBL672187,F,60,1
CHEMBL879692,F,33,1
CHEMBL672075,F,33,1
CHEMBL668449,F,43,1
CHEMBL673169,F,41,1
CHEMBL674134,F,33,1
CHEMBL671524,F,38,1
CHEMBL674213,F,46,1
CHEMBL672106,F,69,1
CHEMBL672107,F,44,1
CHEMBL857931,F,40,1
CHEMBL675935,F,37,1
CHEMBL675938,F,39,1
CHEMBL674910,F,44,1
CHEMBL884213,F,44,1
CHEMBL674923,F,39,1
CHEMBL857832,F,39,1
CHEMBL671310,F,42,1
CHEMBL670512,F,38,1
CHEMBL670513,F,39,1
CHEMBL857927,F,39,1
CHEMBL674328,F,39,1
CHEMBL674330,F,69,1
CHEMBL674333,F,45,1
CHEMBL674335,F,43,1
CHEMBL675654,F,43,1
CHEMBL675657,F,34,1
CHEMBL675658,F,43,1
CHEMBL675659,F,43,1
CHEMBL675660,F,36,1
CHEMBL674838,F,36,1
CHEMBL674839,F,36,1
CHEMBL674226,F,46,1
CHEMBL676046,F,34,1
CHEMBL672333,F,36,1
CHEMBL677561,F,35,1
CHEMBL677563,F,33,1
CHEMBL675161,F,71,1
CHEMBL674058,F,37,1
CHEMBL675786,F,42,1
CHEMBL674281,F,36,1
CHEMBL674282,F,36,1
CHEMBL674283,F,38,1
CHEMBL674284,F,36,1
CHEMBL674285,F,36,1
CHEMBL676701,F,38,1
CHEMBL675291,F,34,1
CHEMBL674773,F,36,1
CHEMBL679099,F,34,1
CHEMBL679102,F,39,1
CHEMBL677680,F,39,1
CHEMBL676385,F,34,1
CHEMBL677417,F,47,1
CHEMBL679243,F,48,1
CHEMBL679634,F,33,1
CHEMBL676180,F,63,1
CHEMBL674690,F,35,1
CHEMBL857941,F,53,1
CHEMBL673243,F,63,1
CHEMBL672319,F,44,1
CHEMBL676676,F,102,1
CHEMBL679916,F,34,1
CHEMBL677617,F,49,1
CHEMBL674458,F,33,1
CHEMBL675688,F,34,1
CHEMBL680605,F,63,1
CHEMBL680606,F,34,1
CHEMBL680608,F,42,1
CHEMBL680781,F,94,1
CHEMBL673141,F,54,1
CHEMBL678371,F,73,1
CHEMBL679032,F,74,1
CHEMBL679038,F,96,1
CHEMBL679044,F,46,1
CHEMBL673570,F,58,1
CHEMBL857087,F,35,1
CHEMBL674664,F,35,1
CHEMBL674667,F,37,1
CHEMBL840935,F,74,1
CHEMBL674671,F,46,1
CHEMBL673974,F,53,1
CHEMBL674651,F,35,1
CHEMBL674653,F,35,1
CHEMBL682975,F,39,1
CHEMBL857113,F,85,1
CHEMBL679446,F,52,1
CHEMBL679461,F,59,1
CHEMBL682414,F,48,1
CHEMBL682417,F,40,1
CHEMBL678003,F,42,1
CHEMBL676928,F,36,1
CHEMBL680375,F,42,1
CHEMBL680376,F,42,1
CHEMBL680377,F,42,1
CHEMBL680378,F,42,1
CHEMBL680379,F,42,1
CHEMBL682185,F,42,1
CHEMBL682186,F,39,1
CHEMBL682187,F,39,1
CHEMBL683029,F,53,1
CHEMBL674474,F,40,1
CHEMBL674476,F,85,1
CHEMBL673661,F,34,1
CHEMBL678999,F,51,1
CHEMBL676470,F,36,1
CHEMBL675210,F,35,1
CHEMBL873604,F,47,1
CHEMBL674607,F,59,1
CHEMBL675259,F,40,1
CHEMBL675260,F,40,1
CHEMBL859382,F,79,1
CHEMBL682927,F,54,1
CHEMBL876875,F,38,1
CHEMBL681593,F,56,1
CHEMBL678474,F,52,1
CHEMBL678477,F,74,1
CHEMBL679316,F,34,1
CHEMBL679318,F,111,1
CHEMBL675390,F,36,1
CHEMBL675392,F,42,1
CHEMBL675310,F,96,1
CHEMBL675491,F,37,1
CHEMBL857101,F,42,1
CHEMBL674717,F,39,1
CHEMBL674723,F,46,1
CHEMBL676416,F,46,1
CHEMBL677043,F,52,1
CHEMBL677707,F,88,1
CHEMBL677711,F,75,1
CHEMBL677712,F,71,1
CHEMBL673617,F,71,1
CHEMBL878402,F,34,1
CHEMBL676283,F,67,1
CHEMBL676284,F,67,1
CHEMBL676461,F,40,1
CHEMBL676304,F,40,1
CHEMBL679976,F,42,1
CHEMBL675522,F,43,1
CHEMBL675523,F,51,1
CHEMBL673967,F,46,1
CHEMBL673969,F,41,1
CHEMBL673971,F,41,1
CHEMBL675591,F,53,1
CHEMBL673729,F,36,1
CHEMBL673731,F,34,1
CHEMBL681347,F,35,1
CHEMBL681348,F,35,1
CHEMBL681349,F,35,1
CHEMBL681350,F,35,1
CHEMBL676917,F,33,1
CHEMBL676920,F,39,1
CHEMBL676922,F,36,1
CHEMBL677912,F,34,1
CHEMBL681044,F,36,1
CHEMBL679695,F,42,1
CHEMBL857100,F,38,1
CHEMBL679873,F,38,1
CHEMBL679876,F,74,1
CHEMBL680462,F,56,1
CHEMBL857189,F,53,1
CHEMBL680464,F,57,1
CHEMBL674954,F,37,1
CHEMBL678798,F,59,1
CHEMBL679487,F,56,1
CHEMBL682898,F,37,1
CHEMBL677014,F,42,1
CHEMBL857193,F,97,1
CHEMBL682003,F,70,1
CHEMBL685183,F,42,1
CHEMBL684412,F,36,1
CHEMBL680815,F,45,1
CHEMBL680816,F,50,1
CHEMBL678528,F,44,1
CHEMBL681033,F,56,1
CHEMBL682583,F,61,1
CHEMBL682377,F,35,1
CHEMBL682378,F,35,1
CHEMBL689143,F,35,1
CHEMBL686531,F,33,1
CHEMBL682682,F,131,1
CHEMBL682689,F,61,1
CHEMBL682430,F,46,1
CHEMBL680935,F,46,1
CHEMBL681761,F,58,1
CHEMBL683718,F,43,1
CHEMBL684367,F,51,1
CHEMBL684372,F,52,1
CHEMBL683940,F,54,1
CHEMBL683941,F,53,1
CHEMBL683944,F,36,1
CHEMBL686051,F,42,1
CHEMBL684487,F,35,1
CHEMBL681913,F,33,1
CHEMBL681914,F,34,1
CHEMBL681915,F,33,1
CHEMBL680146,F,36,1
CHEMBL680158,F,36,1
CHEMBL684572,F,33,1
CHEMBL683523,F,51,1
CHEMBL685842,F,43,1
CHEMBL858250,F,46,1
CHEMBL683768,F,38,1
CHEMBL683771,F,38,1
CHEMBL685246,F,34,1
CHEMBL681661,F,44,1
CHEMBL680393,F,56,1
CHEMBL684593,F,93,1
CHEMBL686235,F,37,1
CHEMBL683365,F,48,1
CHEMBL687433,F,67,1
CHEMBL687437,F,68,1
CHEMBL687441,F,68,1
CHEMBL688912,F,93,1
CHEMBL688102,F,53,1
CHEMBL692849,F,39,1
CHEMBL684671,F,53,1
CHEMBL684776,F,91,1
CHEMBL686771,F,50,1
CHEMBL683336,F,34,1
CHEMBL687291,F,37,1
CHEMBL687001,F,75,1
CHEMBL689755,F,36,1
CHEMBL684650,F,51,1
CHEMBL683281,F,34,1
CHEMBL683985,F,38,1
CHEMBL683986,F,49,1
CHEMBL685798,F,58,1
CHEMBL688147,F,34,1
CHEMBL692807,F,34,1
CHEMBL692808,F,65,1
CHEMBL689700,F,61,1
CHEMBL689701,F,36,1
CHEMBL690559,F,36,1
CHEMBL689551,F,69,1
CHEMBL685777,F,70,1
CHEMBL683305,F,34,1
CHEMBL685063,F,53,1
CHEMBL688012,F,38,1
CHEMBL683159,F,33,1
CHEMBL683165,F,81,1
CHEMBL683176,F,81,1
CHEMBL684306,F,37,1
CHEMBL684930,F,33,1
CHEMBL684945,F,33,1
CHEMBL683842,F,40,1
CHEMBL685650,F,45,1
CHEMBL686825,F,75,1
CHEMBL684605,F,38,1
CHEMBL685288,F,40,1
CHEMBL688740,F,42,1
CHEMBL683469,F,40,1
CHEMBL687594,F,40,1
CHEMBL688166,F,40,1
CHEMBL688182,F,46,1
CHEMBL683883,F,58,1
CHEMBL688882,F,43,1
CHEMBL688894,F,71,1
CHEMBL688899,F,86,1
CHEMBL688671,F,88,1
CHEMBL688672,F,62,1
CHEMBL877209,F,89,1
CHEMBL686878,F,36,1
CHEMBL688241,F,64,1
CHEMBL684691,F,41,1
CHEMBL684716,F,50,1
CHEMBL687226,F,44,1
CHEMBL688764,F,41,1
CHEMBL691424,F,33,1
CHEMBL692315,A,36,1
CHEMBL688352,A,35,1
CHEMBL684827,F,34,1
CHEMBL684833,F,36,1
CHEMBL684834,F,41,1
CHEMBL686224,F,33,1
CHEMBL683621,F,36,1
CHEMBL688527,F,41,1
CHEMBL687244,F,40,1
CHEMBL687245,F,40,1
CHEMBL683819,F,39,1
CHEMBL879837,F,45,1
CHEMBL687279,F,33,1
CHEMBL692800,F,56,1
CHEMBL691160,F,56,1
CHEMBL691169,F,45,1
CHEMBL691343,F,42,1
CHEMBL684469,F,41,1
CHEMBL684476,F,34,1
CHEMBL687010,F,39,1
CHEMBL688816,F,41,1
CHEMBL688824,F,45,1
CHEMBL692261,F,72,1
CHEMBL880159,F,34,1
CHEMBL687516,F,55,1
CHEMBL691804,F,51,1
CHEMBL694583,F,33,1
CHEMBL691111,F,50,1
CHEMBL691114,F,72,1
CHEMBL690156,F,53,1
CHEMBL690158,F,53,1
CHEMBL694341,F,38,1
CHEMBL692969,F,55,1
CHEMBL692972,F,37,1
CHEMBL695204,F,72,1
CHEMBL857206,F,42,1
CHEMBL691206,F,33,1
CHEMBL689432,F,35,1
CHEMBL691312,F,37,1
CHEMBL691315,F,37,1
CHEMBL691316,F,37,1
CHEMBL691959,F,50,1
CHEMBL694527,F,43,1
CHEMBL691045,F,36,1
CHEMBL691542,F,49,1
CHEMBL697010,F,52,1
CHEMBL696217,F,33,1
CHEMBL690775,F,42,1
CHEMBL694149,F,34,1
CHEMBL696025,F,37,1
CHEMBL694131,F,58,1
CHEMBL694132,F,41,1
CHEMBL694134,F,33,1
CHEMBL694865,F,37,1
CHEMBL694045,F,37,1
CHEMBL696270,F,34,1
CHEMBL694348,F,61,1
CHEMBL693037,F,51,1
CHEMBL693038,F,51,1
CHEMBL689927,F,33,1
CHEMBL689938,F,44,1
CHEMBL690079,F,40,1
CHEMBL690090,F,43,1
CHEMBL690110,F,110,1
CHEMBL690184,F,53,1
CHEMBL690185,F,53,1
CHEMBL693803,F,42,1
CHEMBL690213,F,75,1
CHEMBL690911,F,40,1
CHEMBL878309,F,33,1
CHEMBL695675,F,35,1
CHEMBL695685,F,44,1
CHEMBL698626,F,53,1
CHEMBL698628,F,33,1
CHEMBL699267,F,41,1
CHEMBL699268,F,41,1
CHEMBL690119,F,39,1
CHEMBL692978,F,37,1
CHEMBL691060,F,33,1
CHEMBL698789,F,34,1
CHEMBL876922,F,34,1
CHEMBL878191,F,141,1
CHEMBL693249,F,141,1
CHEMBL696907,F,44,1
CHEMBL696016,F,63,1
CHEMBL693335,F,34,1
CHEMBL695986,F,53,1
CHEMBL699420,F,37,1
CHEMBL699423,F,57,1
CHEMBL697988,F,42,1
CHEMBL698636,F,35,1
CHEMBL696460,F,44,1
CHEMBL696621,F,38,1
CHEMBL696793,F,49,1
CHEMBL698822,F,33,1
CHEMBL873076,F,44,1
CHEMBL694853,F,40,1
CHEMBL693364,F,117,1
CHEMBL698385,F,45,1
CHEMBL697213,F,142,1
CHEMBL698372,F,37,1
CHEMBL698689,F,171,1
CHEMBL698691,F,37,1
CHEMBL698692,F,203,1
CHEMBL694758,F,87,1
CHEMBL693227,F,71,1
CHEMBL698165,F,55,1
CHEMBL698169,F,48,1
CHEMBL696950,F,43,1
CHEMBL693237,F,33,1
CHEMBL697514,F,33,1
CHEMBL701437,F,47,1
CHEMBL697226,F,39,1
CHEMBL702581,F,35,1
CHEMBL700102,F,91,1
CHEMBL700109,F,48,1
CHEMBL700110,F,77,1
CHEMBL696485,F,35,1
CHEMBL696486,F,39,1
CHEMBL698334,F,39,1
CHEMBL700456,F,34,1
CHEMBL702040,F,56,1
CHEMBL702050,F,41,1
CHEMBL702325,F,33,1
CHEMBL701221,F,46,1
CHEMBL699530,F,35,1
CHEMBL873206,F,49,1
CHEMBL701324,F,49,1
CHEMBL697158,F,36,1
CHEMBL699499,F,46,1
CHEMBL699507,F,56,1
CHEMBL699159,F,47,1
CHEMBL699174,F,38,1
CHEMBL697025,F,36,1
CHEMBL699904,F,56,1
CHEMBL700809,F,35,1
CHEMBL700811,F,40,1
CHEMBL700812,F,63,1
CHEMBL701357,F,43,1
CHEMBL701358,F,39,1
CHEMBL702638,F,39,1
CHEMBL702640,F,36,1
CHEMBL702642,F,69,1
CHEMBL703995,F,42,1
CHEMBL706025,F,45,1
CHEMBL705187,F,33,1
CHEMBL705342,F,39,1
CHEMBL705345,F,35,1
CHEMBL705347,F,39,1
CHEMBL705348,F,33,1
CHEMBL704585,F,36,1
CHEMBL703158,F,41,1
CHEMBL703020,F,39,1
CHEMBL704906,F,34,1
CHEMBL701854,F,35,1
CHEMBL701980,F,39,1
CHEMBL702191,F,38,1
CHEMBL700048,F,50,1
CHEMBL705007,F,38,1
CHEMBL880805,F,34,1
CHEMBL705661,F,38,1
CHEMBL705664,F,38,1
CHEMBL704798,F,57,1
CHEMBL705725,F,33,1
CHEMBL702378,F,52,1
CHEMBL702379,F,44,1
CHEMBL702308,F,52,1
CHEMBL699863,F,41,1
CHEMBL701775,F,42,1
CHEMBL701777,F,44,1
CHEMBL701602,F,37,1
CHEMBL704191,F,53,1
CHEMBL704192,F,85,1
CHEMBL702794,F,34,1
CHEMBL702796,F,46,1
CHEMBL878911,F,42,1
CHEMBL705501,F,38,1
CHEMBL705503,F,42,1
CHEMBL704188,F,34,1
CHEMBL705737,F,75,1
CHEMBL703084,F,74,1
CHEMBL703089,F,74,1
CHEMBL704964,F,41,1
CHEMBL700349,F,46,1
CHEMBL700364,T,102,1
CHEMBL700126,F,96,1
CHEMBL700138,F,46,1
CHEMBL702822,F,37,1
CHEMBL700082,F,33,1
CHEMBL703006,F,57,1
CHEMBL703008,F,39,1
CHEMBL703679,F,38,1
CHEMBL704689,F,51,1
CHEMBL705628,F,33,1
CHEMBL703318,F,41,1
CHEMBL705840,F,40,1
CHEMBL702075,F,33,1
CHEMBL878697,F,39,1
CHEMBL704364,F,56,1
CHEMBL706055,F,34,1
CHEMBL702934,F,263,1
CHEMBL707455,F,40,1
CHEMBL706062,F,41,1
CHEMBL706066,F,42,1
CHEMBL704902,F,43,1
CHEMBL701033,F,34,1
CHEMBL701039,F,33,1
CHEMBL701040,F,38,1
CHEMBL701041,F,33,1
CHEMBL702749,F,42,1
CHEMBL707962,F,49,1
CHEMBL707023,F,33,1
CHEMBL706332,F,78,1
CHEMBL704551,F,36,1
CHEMBL706085,F,40,1
CHEMBL707010,F,55,1
CHEMBL706224,F,44,1
CHEMBL707111,F,34,1
CHEMBL703726,F,776,1
CHEMBL705717,F,33,1
CHEMBL704122,F,33,1
CHEMBL872509,F,57,1
CHEMBL708788,F,44,1
CHEMBL707831,F,45,1
CHEMBL708805,F,58,1
CHEMBL701942,A,43,1
CHEMBL858248,F,42,1
CHEMBL707334,F,41,1
CHEMBL707335,F,46,1
CHEMBL707337,F,41,1
CHEMBL707345,A,36,1
CHEMBL709202,F,52,1
CHEMBL707041,F,52,1
CHEMBL703445,F,39,1
CHEMBL711872,F,67,1
CHEMBL712527,F,38,1
CHEMBL712532,F,52,1
CHEMBL712536,F,33,1
CHEMBL712539,F,76,1
CHEMBL708078,F,34,1
CHEMBL707303,F,39,1
CHEMBL711089,F,33,1
CHEMBL711095,F,33,1
CHEMBL706724,F,33,1
CHEMBL703845,F,38,1
CHEMBL706411,F,44,1
CHEMBL706908,F,52,1
CHEMBL706913,F,57,1
CHEMBL706915,F,34,1
CHEMBL707074,F,67,1
CHEMBL710187,F,33,1
CHEMBL712684,F,35,1
CHEMBL706643,F,33,1
CHEMBL708664,F,33,1
CHEMBL710090,F,36,1
CHEMBL710091,F,36,1
CHEMBL706320,F,40,1
CHEMBL704611,F,38,1
CHEMBL708502,F,38,1
CHEMBL706295,F,41,1
CHEMBL713730,F,36,1
CHEMBL714244,F,34,1
CHEMBL714404,F,41,1
CHEMBL709264,F,42,1
CHEMBL709265,F,64,1
CHEMBL709267,F,44,1
CHEMBL712008,F,33,1
CHEMBL709056,F,44,1
CHEMBL710914,F,40,1
CHEMBL715108,F,72,1
CHEMBL711491,F,61,1
CHEMBL709073,F,64,1
CHEMBL710197,F,42,1
CHEMBL710927,F,40,1
CHEMBL713334,F,39,1
CHEMBL707640,F,39,1
CHEMBL707383,F,36,1
CHEMBL858377,F,36,1
CHEMBL706609,F,71,1
CHEMBL873868,F,36,1
CHEMBL710202,F,36,1
CHEMBL715913,F,42,1
CHEMBL712190,F,36,1
CHEMBL711217,F,50,1
CHEMBL711218,F,47,1
CHEMBL711378,F,53,1
CHEMBL711380,F,66,1
CHEMBL711384,F,47,1
CHEMBL711385,T,43,1
CHEMBL712341,F,50,1
CHEMBL712342,F,50,1
CHEMBL712346,F,41,1
CHEMBL712356,F,34,1
CHEMBL715136,F,47,1
CHEMBL713341,F,42,1
CHEMBL708151,F,36,1
CHEMBL711204,F,44,1
CHEMBL711207,F,69,1
CHEMBL711208,F,51,1
CHEMBL709816,F,67,1
CHEMBL710688,F,42,1
CHEMBL710689,F,61,1
CHEMBL711278,F,49,1
CHEMBL712161,F,40,1
CHEMBL712164,F,33,1
CHEMBL706756,F,58,1
CHEMBL712625,F,34,1
CHEMBL712633,F,45,1
CHEMBL706945,F,36,1
CHEMBL706947,F,36,1
CHEMBL707569,F,45,1
CHEMBL711458,F,69,1
CHEMBL710708,F,51,1
CHEMBL712397,F,42,1
CHEMBL712398,F,42,1
CHEMBL712399,F,40,1
CHEMBL712401,F,67,1
CHEMBL708445,F,177,1
CHEMBL706841,F,47,1
CHEMBL711590,F,33,1
CHEMBL711591,F,33,1
CHEMBL715318,F,46,1
CHEMBL715319,F,46,1
CHEMBL715320,F,47,1
CHEMBL709949,F,49,1
CHEMBL710864,F,80,1
CHEMBL710865,F,78,1
CHEMBL713276,F,35,1
CHEMBL714940,F,49,1
CHEMBL713147,T,33,1
CHEMBL714299,A,36,1
CHEMBL714304,F,65,1
CHEMBL713546,F,44,1
CHEMBL713934,F,62,1
CHEMBL713935,F,62,1
CHEMBL713936,F,62,1
CHEMBL713937,F,62,1
CHEMBL713938,F,62,1
CHEMBL713943,F,35,1
CHEMBL708533,F,37,1
CHEMBL873876,F,34,1
CHEMBL711577,F,36,1
CHEMBL711578,F,33,1
CHEMBL711748,F,34,1
CHEMBL710783,F,34,1
CHEMBL710784,F,34,1
CHEMBL713508,F,34,1
CHEMBL713509,F,40,1
CHEMBL713510,F,40,1
CHEMBL713511,F,40,1
CHEMBL710373,F,48,1
CHEMBL710376,F,38,1
CHEMBL710381,F,56,1
CHEMBL710530,F,38,1
CHEMBL710531,F,56,1
CHEMBL710533,F,38,1
CHEMBL710534,F,44,1
CHEMBL710537,F,38,1
CHEMBL712246,F,59,1
CHEMBL880061,F,39,1
CHEMBL714052,F,40,1
CHEMBL715601,F,44,1
CHEMBL712878,F,40,1
CHEMBL715023,F,62,1
CHEMBL715029,F,50,1
CHEMBL715689,F,38,1
CHEMBL715823,F,98,1
CHEMBL714980,F,65,1
CHEMBL715178,F,47,1
CHEMBL715180,F,70,1
CHEMBL709803,F,35,1
CHEMBL712090,F,35,1
CHEMBL708210,F,72,1
