chembl_id,assay_type,molregno_num,confidence_score
CHEMBL647574,B,34,8
CHEMBL648578,B,47,8
CHEMBL643586,B,50,8
CHEMBL643587,B,54,8
CHEMBL646404,B,37,8
CHEMBL646408,B,33,8
CHEMBL646417,B,33,8
CHEMBL649554,B,37,8
CHEMBL647510,B,61,8
CHEMBL647511,B,34,8
CHEMBL876577,B,33,8
CHEMBL649490,B,37,8
CHEMBL646928,F,33,8
CHEMBL858254,B,57,8
CHEMBL648072,F,37,8
CHEMBL649556,F,33,8
CHEMBL872368,B,33,8
CHEMBL648337,F,133,8
CHEMBL646982,B,43,8
CHEMBL649365,B,73,8
CHEMBL651953,B,37,8
CHEMBL652259,F,132,8
CHEMBL651158,B,44,8
CHEMBL651159,B,44,8
CHEMBL649840,B,40,8
CHEMBL649841,B,40,8
CHEMBL649845,B,39,8
CHEMBL649847,B,39,8
CHEMBL652299,B,39,8
CHEMBL652300,B,36,8
CHEMBL654200,B,121,8
CHEMBL654203,B,48,8
CHEMBL652353,B,43,8
CHEMBL648528,B,48,8
CHEMBL651250,B,101,8
CHEMBL651097,B,41,8
CHEMBL650295,B,36,8
CHEMBL650312,B,48,8
CHEMBL651193,B,34,8
CHEMBL653458,B,34,8
CHEMBL650074,B,57,8
CHEMBL652585,B,38,8
CHEMBL652586,F,37,8
CHEMBL652052,B,48,8
CHEMBL654485,B,49,8
CHEMBL655889,F,37,8
CHEMBL650419,B,90,8
CHEMBL652233,B,37,8
CHEMBL656318,B,89,8
CHEMBL654035,F,37,8
CHEMBL649936,B,61,8
CHEMBL649945,B,103,8
CHEMBL655779,B,100,8
CHEMBL655961,B,54,8
CHEMBL653418,B,55,8
CHEMBL653420,B,38,8
CHEMBL653424,B,36,8
CHEMBL652639,B,38,8
CHEMBL652642,B,38,8
CHEMBL654916,B,35,8
CHEMBL653602,B,43,8
CHEMBL655124,B,42,8
CHEMBL653496,B,42,8
CHEMBL653497,B,39,8
CHEMBL654407,B,59,8
CHEMBL651702,B,74,8
CHEMBL655517,B,33,8
CHEMBL655684,B,53,8
CHEMBL655688,F,34,8
CHEMBL650503,F,38,8
CHEMBL654079,B,36,8
CHEMBL656195,B,70,8
CHEMBL656201,B,86,8
CHEMBL658514,B,89,8
CHEMBL658515,B,48,8
CHEMBL655563,B,48,8
CHEMBL655565,B,52,8
CHEMBL655571,B,34,8
CHEMBL659129,B,64,8
CHEMBL659084,B,141,8
CHEMBL653167,B,151,8
CHEMBL653170,B,43,8
CHEMBL858760,B,40,8
CHEMBL656569,B,42,8
CHEMBL656579,B,33,8
CHEMBL657922,B,43,8
CHEMBL660143,B,50,8
CHEMBL660148,B,44,8
CHEMBL658038,B,51,8
CHEMBL658039,B,46,8
CHEMBL658040,B,35,8
CHEMBL658042,B,246,8
CHEMBL658043,B,126,8
CHEMBL658046,B,34,8
CHEMBL658048,B,37,8
CHEMBL658052,B,95,8
CHEMBL658056,B,65,8
CHEMBL657145,B,44,8
CHEMBL657146,B,130,8
CHEMBL657149,B,47,8
CHEMBL657151,B,64,8
CHEMBL657152,B,47,8
CHEMBL657153,B,131,8
CHEMBL657156,B,34,8
CHEMBL657160,B,43,8
CHEMBL657347,B,43,8
CHEMBL657846,B,48,8
CHEMBL657194,B,155,8
CHEMBL658942,B,43,8
CHEMBL658950,B,40,8
CHEMBL658211,B,43,8
CHEMBL658212,B,51,8
CHEMBL658214,B,43,8
CHEMBL658215,B,35,8
CHEMBL658216,B,125,8
CHEMBL658217,B,247,8
CHEMBL658222,B,37,8
CHEMBL658224,B,62,8
CHEMBL659048,B,44,8
CHEMBL661885,B,51,8
CHEMBL658748,B,64,8
CHEMBL658749,B,130,8
CHEMBL657025,B,59,8
CHEMBL657026,B,47,8
CHEMBL657028,B,130,8
CHEMBL657031,B,48,8
CHEMBL657032,B,155,8
CHEMBL875538,B,43,8
CHEMBL657034,B,40,8
CHEMBL657042,B,40,8
CHEMBL657969,B,48,8
CHEMBL656670,B,40,8
CHEMBL656673,B,42,8
CHEMBL656676,B,39,8
CHEMBL657996,B,44,8
CHEMBL657503,B,37,8
CHEMBL659309,B,65,8
CHEMBL659310,B,42,8
CHEMBL659313,B,48,8
CHEMBL660092,B,35,8
CHEMBL656965,F,66,8
CHEMBL658880,B,62,8
CHEMBL658881,B,65,8
CHEMBL658624,B,48,8
CHEMBL658625,B,37,8
CHEMBL658629,B,71,8
CHEMBL876965,B,48,8
CHEMBL658637,B,35,8
CHEMBL658640,B,42,8
CHEMBL658653,B,65,8
CHEMBL658655,B,47,8
CHEMBL658658,B,34,8
CHEMBL659697,B,53,8
CHEMBL659698,B,35,8
CHEMBL857785,B,70,8
CHEMBL657224,B,70,8
CHEMBL657303,B,36,8
CHEMBL657312,B,47,8
CHEMBL659705,B,71,8
CHEMBL875689,B,47,8
CHEMBL659712,B,33,8
CHEMBL659716,B,38,8
CHEMBL659000,B,45,8
CHEMBL659001,B,51,8
CHEMBL657287,B,39,8
CHEMBL657288,B,35,8
CHEMBL657293,B,33,8
CHEMBL662614,B,40,8
CHEMBL662717,B,43,8
CHEMBL662719,B,51,8
CHEMBL662721,B,45,8
CHEMBL662722,B,35,8
CHEMBL662724,B,246,8
CHEMBL662725,B,125,8
CHEMBL662728,B,33,8
CHEMBL874534,B,37,8
CHEMBL873199,B,65,8
CHEMBL657820,B,43,8
CHEMBL657821,B,130,8
CHEMBL657824,B,46,8
CHEMBL657826,B,64,8
CHEMBL657827,B,47,8
CHEMBL657828,B,131,8
CHEMBL657830,B,48,8
CHEMBL657831,B,33,8
CHEMBL657367,B,55,8
CHEMBL657373,B,63,8
CHEMBL662573,B,77,8
CHEMBL661927,B,33,8
CHEMBL660105,B,151,8
CHEMBL656248,B,118,8
CHEMBL657474,B,56,8
CHEMBL657480,B,38,8
CHEMBL666759,B,39,8
CHEMBL663086,B,35,8
CHEMBL663095,B,63,8
CHEMBL661838,B,57,8
CHEMBL662868,B,42,8
CHEMBL663173,B,34,8
CHEMBL660483,B,46,8
CHEMBL660489,B,34,8
CHEMBL658079,B,72,8
CHEMBL663348,B,39,8
CHEMBL660352,B,36,8
CHEMBL660353,B,33,8
CHEMBL662230,B,38,8
CHEMBL662059,B,43,8
CHEMBL660643,B,33,8
CHEMBL885069,B,39,8
CHEMBL662467,B,64,8
CHEMBL662468,B,39,8
CHEMBL659607,B,42,8
CHEMBL659608,B,51,8
CHEMBL659609,B,63,8
CHEMBL659615,B,38,8
CHEMBL874700,B,38,8
CHEMBL659621,B,56,8
CHEMBL857739,B,48,8
CHEMBL657272,B,51,8
CHEMBL657716,B,33,8
CHEMBL658338,B,33,8
CHEMBL658343,B,41,8
CHEMBL659776,B,34,8
CHEMBL838886,B,39,8
CHEMBL662838,B,61,8
CHEMBL661804,B,34,8
CHEMBL857526,B,59,8
CHEMBL665925,B,50,8
CHEMBL662892,B,50,8
CHEMBL662072,B,50,8
CHEMBL662077,B,65,8
CHEMBL661984,B,49,8
CHEMBL663266,B,40,8
CHEMBL662121,B,49,8
CHEMBL661582,B,46,8
CHEMBL661584,B,47,8
CHEMBL663405,B,60,8
CHEMBL663407,B,140,8
CHEMBL663411,B,94,8
CHEMBL885070,B,46,8
CHEMBL857787,B,88,8
CHEMBL658773,B,33,8
CHEMBL885061,B,51,8
CHEMBL659907,B,100,8
CHEMBL659908,B,97,8
CHEMBL663463,B,33,8
CHEMBL663474,B,112,8
CHEMBL661247,B,46,8
CHEMBL661605,B,55,8
CHEMBL661607,B,50,8
CHEMBL660276,B,41,8
CHEMBL660813,B,108,8
CHEMBL664294,B,34,8
CHEMBL660318,B,42,8
CHEMBL661336,B,58,8
CHEMBL666754,B,35,8
CHEMBL666755,B,69,8
CHEMBL662406,B,40,8
CHEMBL662426,B,55,8
CHEMBL662430,B,42,8
CHEMBL662395,B,39,8
CHEMBL662400,B,115,8
CHEMBL663484,B,33,8
CHEMBL661621,B,85,8
CHEMBL661624,B,81,8
CHEMBL660791,B,46,8
CHEMBL662511,B,43,8
CHEMBL661123,B,34,8
CHEMBL661125,B,94,8
CHEMBL661128,B,36,8
CHEMBL662215,B,77,8
CHEMBL662228,B,55,8
CHEMBL658107,B,33,8
CHEMBL660784,B,36,8
CHEMBL659771,B,34,8
CHEMBL666035,F,38,8
CHEMBL663518,B,36,8
CHEMBL663522,B,68,8
CHEMBL666467,B,40,8
CHEMBL666549,B,79,8
CHEMBL664960,B,113,8
CHEMBL663559,B,33,8
CHEMBL664192,B,33,8
CHEMBL666094,B,33,8
CHEMBL666102,B,36,8
CHEMBL664331,B,68,8
CHEMBL664333,B,51,8
CHEMBL664091,B,43,8
CHEMBL665006,B,41,8
CHEMBL665007,B,49,8
CHEMBL661229,A,33,8
CHEMBL664805,A,33,8
CHEMBL663979,B,46,8
CHEMBL666137,B,62,8
CHEMBL666138,B,62,8
CHEMBL666140,B,94,8
CHEMBL665047,B,49,8
CHEMBL666232,B,70,8
CHEMBL666233,B,70,8
CHEMBL665411,B,38,8
CHEMBL665413,B,36,8
CHEMBL664441,B,36,8
CHEMBL666571,B,38,8
CHEMBL664029,B,88,8
CHEMBL663133,B,68,8
CHEMBL663137,B,68,8
CHEMBL664925,B,33,8
CHEMBL664928,B,43,8
CHEMBL664532,B,35,8
CHEMBL664533,F,33,8
CHEMBL664534,B,64,8
CHEMBL666613,B,63,8
CHEMBL666614,B,45,8
CHEMBL666618,B,44,8
CHEMBL666619,B,45,8
CHEMBL665780,B,68,8
CHEMBL663655,B,38,8
CHEMBL663660,B,51,8
CHEMBL669279,B,33,8
CHEMBL663903,B,34,8
CHEMBL669211,B,54,8
CHEMBL669981,B,38,8
CHEMBL669986,B,76,8
CHEMBL872486,B,42,8
CHEMBL663871,B,37,8
CHEMBL858266,B,37,8
CHEMBL669613,B,35,8
CHEMBL669614,B,185,8
CHEMBL668842,B,92,8
CHEMBL668339,B,59,8
CHEMBL668612,B,49,8
CHEMBL667809,B,47,8
CHEMBL667862,B,42,8
CHEMBL668875,B,34,8
CHEMBL667232,B,41,8
CHEMBL669620,B,34,8
CHEMBL665442,B,66,8
CHEMBL884367,B,49,8
CHEMBL663728,B,48,8
CHEMBL666235,B,107,8
CHEMBL666236,B,39,8
CHEMBL858231,B,128,8
CHEMBL666237,B,36,8
CHEMBL666238,B,103,8
CHEMBL667200,B,48,8
CHEMBL880697,B,48,8
CHEMBL668409,B,43,8
CHEMBL668410,B,43,8
CHEMBL668411,B,43,8
CHEMBL668412,B,40,8
CHEMBL668413,B,40,8
CHEMBL668414,B,40,8
CHEMBL667617,B,40,8
CHEMBL667618,B,40,8
CHEMBL667619,B,40,8
CHEMBL667333,B,78,8
CHEMBL671172,F,70,8
CHEMBL670366,B,120,8
CHEMBL880016,B,68,8
CHEMBL672803,F,34,8
CHEMBL671651,B,35,8
CHEMBL669082,B,51,8
CHEMBL666355,B,34,8
CHEMBL670247,B,52,8
CHEMBL669160,B,35,8
CHEMBL669519,B,35,8
CHEMBL668873,B,39,8
CHEMBL669437,B,47,8
CHEMBL670208,B,44,8
CHEMBL671228,B,47,8
CHEMBL671831,B,47,8
CHEMBL671745,B,42,8
CHEMBL673013,B,33,8
CHEMBL673016,F,36,8
CHEMBL673018,B,41,8
CHEMBL671074,B,34,8
CHEMBL671730,B,75,8
CHEMBL674899,F,34,8
CHEMBL674902,B,43,8
CHEMBL672170,B,37,8
CHEMBL872882,B,34,8
CHEMBL672209,B,37,8
CHEMBL674348,B,33,8
CHEMBL675942,B,39,8
CHEMBL676503,B,40,8
CHEMBL676506,B,33,8
CHEMBL857160,B,42,8
CHEMBL675818,B,37,8
CHEMBL673521,B,35,8
CHEMBL674914,F,40,8
CHEMBL674916,F,44,8
CHEMBL672312,B,35,8
CHEMBL670689,B,33,8
CHEMBL673261,B,51,8
CHEMBL673353,B,44,8
CHEMBL671410,B,74,8
CHEMBL670674,B,39,8
CHEMBL675091,B,43,8
CHEMBL675092,B,45,8
CHEMBL675920,B,39,8
CHEMBL858247,B,50,8
CHEMBL670057,B,56,8
CHEMBL676047,B,59,8
CHEMBL673358,B,48,8
CHEMBL671129,B,71,8
CHEMBL670536,B,33,8
CHEMBL673204,B,67,8
CHEMBL670036,F,37,8
CHEMBL675823,B,37,8
CHEMBL670593,B,40,8
CHEMBL674971,B,37,8
CHEMBL674973,B,39,8
CHEMBL673446,B,40,8
CHEMBL675894,B,75,8
CHEMBL675169,F,37,8
CHEMBL672113,F,37,8
CHEMBL672120,B,71,8
CHEMBL670699,B,36,8
CHEMBL675742,B,35,8
CHEMBL675484,B,33,8
CHEMBL675667,B,33,8
CHEMBL675224,B,42,8
CHEMBL675225,B,42,8
CHEMBL673607,B,48,8
CHEMBL878290,B,35,8
CHEMBL672949,B,55,8
CHEMBL678864,B,37,8
CHEMBL679110,B,51,8
CHEMBL677377,B,37,8
CHEMBL674060,B,44,8
CHEMBL674067,B,50,8
CHEMBL671493,F,42,8
CHEMBL671494,B,46,8
CHEMBL674272,B,33,8
CHEMBL674590,B,36,8
CHEMBL676126,B,38,8
CHEMBL858763,B,70,8
CHEMBL673594,B,62,8
CHEMBL673595,B,60,8
CHEMBL673596,B,40,8
CHEMBL675973,B,45,8
CHEMBL676141,B,36,8
CHEMBL675680,B,33,8
CHEMBL872891,B,48,8
CHEMBL677455,B,33,8
CHEMBL677456,B,49,8
CHEMBL678343,B,48,8
CHEMBL673628,B,39,8
CHEMBL676183,B,34,8
CHEMBL677396,B,52,8
CHEMBL676569,B,42,8
CHEMBL676583,B,50,8
CHEMBL674069,B,87,8
CHEMBL679284,B,97,8
CHEMBL679120,B,56,8
CHEMBL679121,B,59,8
CHEMBL679122,B,35,8
CHEMBL679124,B,43,8
CHEMBL676097,B,36,8
CHEMBL676099,B,37,8
CHEMBL676105,B,75,8
CHEMBL676491,B,37,8
CHEMBL677439,B,56,8
CHEMBL677440,B,76,8
CHEMBL675240,B,35,8
CHEMBL676159,B,54,8
CHEMBL878146,B,38,8
CHEMBL675717,B,38,8
CHEMBL670641,F,104,8
CHEMBL670643,B,46,8
CHEMBL670644,B,33,8
CHEMBL670645,B,57,8
CHEMBL670655,B,34,8
CHEMBL679944,B,56,8
CHEMBL679946,B,60,8
CHEMBL677204,B,43,8
CHEMBL677387,B,35,8
CHEMBL677391,B,33,8
CHEMBL676197,B,47,8
CHEMBL674886,B,42,8
CHEMBL674889,B,39,8
CHEMBL673234,B,42,8
CHEMBL670726,B,86,8
CHEMBL670729,B,43,8
CHEMBL671334,B,37,8
CHEMBL671336,B,50,8
CHEMBL677434,B,39,8
CHEMBL677437,B,33,8
CHEMBL677601,B,39,8
CHEMBL677603,B,39,8
CHEMBL673106,B,58,8
CHEMBL671389,B,58,8
CHEMBL671553,B,50,8
CHEMBL675306,B,44,8
CHEMBL675970,B,40,8
CHEMBL878144,B,69,8
CHEMBL675918,B,34,8
CHEMBL676078,B,51,8
CHEMBL679847,B,37,8
CHEMBL678356,B,36,8
CHEMBL674029,F,34,8
CHEMBL673221,B,48,8
CHEMBL674748,B,45,8
CHEMBL674749,B,34,8
CHEMBL674812,B,45,8
CHEMBL858400,B,173,8
CHEMBL674009,F,33,8
CHEMBL677470,B,39,8
CHEMBL677475,B,37,8
CHEMBL676782,B,35,8
CHEMBL678091,B,50,8
CHEMBL682104,B,64,8
CHEMBL682105,B,76,8
CHEMBL682357,F,104,8
CHEMBL682358,B,46,8
CHEMBL682359,B,33,8
CHEMBL682361,B,57,8
CHEMBL682967,B,34,8
CHEMBL681518,B,44,8
CHEMBL678072,B,42,8
CHEMBL679836,B,46,8
CHEMBL677091,B,36,8
CHEMBL677977,B,50,8
CHEMBL679705,B,63,8
CHEMBL679716,B,65,8
CHEMBL682210,B,40,8
CHEMBL682211,B,53,8
CHEMBL678143,B,67,8
CHEMBL677832,B,35,8
CHEMBL680017,B,69,8
CHEMBL680018,B,38,8
CHEMBL680019,B,39,8
CHEMBL680021,B,46,8
CHEMBL680027,F,34,8
CHEMBL680028,B,38,8
CHEMBL674641,F,46,8
CHEMBL674643,B,67,8
CHEMBL673925,B,33,8
CHEMBL675636,B,40,8
CHEMBL676067,B,46,8
CHEMBL676070,B,38,8
CHEMBL677880,B,39,8
CHEMBL677890,B,34,8
CHEMBL674107,B,36,8
CHEMBL838887,B,56,8
CHEMBL677534,B,37,8
CHEMBL678669,B,33,8
CHEMBL873603,B,33,8
CHEMBL677485,B,36,8
CHEMBL677487,B,36,8
CHEMBL682301,B,56,8
CHEMBL878417,F,40,8
CHEMBL682167,B,33,8
CHEMBL676272,F,40,8
CHEMBL678137,B,45,8
CHEMBL679541,B,34,8
CHEMBL678888,B,33,8
CHEMBL679648,B,51,8
CHEMBL873666,B,33,8
CHEMBL677587,B,59,8
CHEMBL677588,B,47,8
CHEMBL678320,B,33,8
CHEMBL682015,B,38,8
CHEMBL682017,B,36,8
CHEMBL682024,B,38,8
CHEMBL679572,B,43,8
CHEMBL681890,B,61,8
CHEMBL681891,B,62,8
CHEMBL857167,B,61,8
CHEMBL677178,B,36,8
CHEMBL678501,B,66,8
CHEMBL678502,B,92,8
CHEMBL678503,B,42,8
CHEMBL678672,B,47,8
CHEMBL678675,B,54,8
CHEMBL680555,B,46,8
CHEMBL680565,B,47,8
CHEMBL680567,B,51,8
CHEMBL680572,B,74,8
CHEMBL680573,B,36,8
CHEMBL680574,B,47,8
CHEMBL679612,B,44,8
CHEMBL686309,B,38,8
CHEMBL686311,B,74,8
CHEMBL686312,B,35,8
CHEMBL684359,B,63,8
CHEMBL684976,B,66,8
CHEMBL684977,B,47,8
CHEMBL683498,F,33,8
CHEMBL684310,B,41,8
CHEMBL874034,B,36,8
CHEMBL684350,F,36,8
CHEMBL685981,F,35,8
CHEMBL685983,F,38,8
CHEMBL685984,B,39,8
CHEMBL686331,B,39,8
CHEMBL686332,B,34,8
CHEMBL686333,B,39,8
CHEMBL686334,B,37,8
CHEMBL878587,B,39,8
CHEMBL686335,B,36,8
CHEMBL684222,B,48,8
CHEMBL689131,B,44,8
CHEMBL689137,B,34,8
CHEMBL680402,B,40,8
CHEMBL680407,F,43,8
CHEMBL680259,B,43,8
CHEMBL680260,F,43,8
CHEMBL680265,B,44,8
CHEMBL680272,B,41,8
CHEMBL683490,B,34,8
CHEMBL682431,F,131,8
CHEMBL683552,B,48,8
CHEMBL684581,B,36,8
CHEMBL683962,B,40,8
CHEMBL684119,B,47,8
CHEMBL684120,B,33,8
CHEMBL684125,B,34,8
CHEMBL684126,B,77,8
CHEMBL686503,F,71,8
CHEMBL683318,F,46,8
CHEMBL683319,F,35,8
CHEMBL687330,B,131,8
CHEMBL687331,F,58,8
CHEMBL688750,B,46,8
CHEMBL691989,B,36,8
CHEMBL691990,B,41,8
CHEMBL692055,B,53,8
CHEMBL692056,B,39,8
CHEMBL692057,B,41,8
CHEMBL686676,B,54,8
CHEMBL690065,B,40,8
CHEMBL692517,B,48,8
CHEMBL691935,B,57,8
CHEMBL691936,B,39,8
CHEMBL691937,B,36,8
CHEMBL691938,B,42,8
CHEMBL691945,B,45,8
CHEMBL689336,B,37,8
CHEMBL690989,F,47,8
CHEMBL695532,B,33,8
CHEMBL690014,F,34,8
CHEMBL695771,F,33,8
CHEMBL878323,B,100,8
CHEMBL693107,B,38,8
CHEMBL693109,B,39,8
CHEMBL693111,B,42,8
CHEMBL692572,B,48,8
CHEMBL692573,B,38,8
